"additionalInfoDescription1","additionalInfoDescription2","additionalInfoDescription3","additionalInfoDescription4","additionalInfoDescription5","additionalInfoDescription6","additionalInfoTitle1","additionalInfoTitle2","additionalInfoTitle3","additionalInfoTitle4","additionalInfoTitle5","additionalInfoTitle6","collections","customTextCharLimit1","customTextCharLimit2","customTextField1","customTextField2","customTextMandatory1","customTextMandatory2","description","discountMode","discountValue","fieldType","handleIds","inventory","name","price","productImageUrl","productOptionDescription1","productOptionDescription2","productOptionDescription3","productOptionDescription4","productOptionDescription5","productOptionDescription6","productOptionName1","productOptionName2","productOptionName3","productOptionName4","productOptionName5","productOptionName6","productOptionType1","productOptionType2","productOptionType3","productOptionType4","productOptionType5","productOptionType6","ribbon","sku","surcharge","visible","weight"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_92816804-24d9-98db-9a4e-94b8dd628b8f0","2","The Merchant's Wife","10.0","a680d7_c199ba4532cc4f63b06255a1f4c18938~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_92816804-24d9-98db-9a4e-94b8dd628b8f1","2","The Merchant's Wife","10.0","a680d7_c199ba4532cc4f63b06255a1f4c18938~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_92816804-24d9-98db-9a4e-94b8dd628b8f2","2","The Merchant's Wife","10.0","a680d7_c199ba4532cc4f63b06255a1f4c18938~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_66801786-44f4-d32b-87eb-433151efa7c90","2","Penny Wise","10.0","a680d7_a15f375f6bc846f9b5829bbfb0471d67~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_66801786-44f4-d32b-87eb-433151efa7c91","2","Penny Wise","10.0","a680d7_a15f375f6bc846f9b5829bbfb0471d67~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_66801786-44f4-d32b-87eb-433151efa7c92","2","Penny Wise","10.0","a680d7_a15f375f6bc846f9b5829bbfb0471d67~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_6d326429-d834-c95c-6194-1a437e7440070","2","Memory Lane","10.0","a680d7_b580609e7b9a468d905abc80439ee2f0~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_6d326429-d834-c95c-6194-1a437e7440071","2","Memory Lane","10.0","a680d7_b580609e7b9a468d905abc80439ee2f0~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_6d326429-d834-c95c-6194-1a437e7440072","2","Memory Lane","10.0","a680d7_b580609e7b9a468d905abc80439ee2f0~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_be3b5fce-93e5-64e6-869f-56cb8d95ae300","2","Moda Fabrics","10.0","a680d7_84191ed2ae714563b424bfd216f2c78e~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_be3b5fce-93e5-64e6-869f-56cb8d95ae301","2","Moda Fabrics","10.0","a680d7_84191ed2ae714563b424bfd216f2c78e~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_be3b5fce-93e5-64e6-869f-56cb8d95ae302","2","Moda Fabrics","10.0","a680d7_84191ed2ae714563b424bfd216f2c78e~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_40aebf59-6c10-492f-6c34-6dd418826d870","2","Imogen","10.0","a680d7_1bbe4627ff2b410c83c65e06f7d1dd5c~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_40aebf59-6c10-492f-6c34-6dd418826d871","2","Imogen","10.0","a680d7_1bbe4627ff2b410c83c65e06f7d1dd5c~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_40aebf59-6c10-492f-6c34-6dd418826d872","2","Imogen","10.0","a680d7_1bbe4627ff2b410c83c65e06f7d1dd5c~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_95134977-2bb7-5e0e-eb73-a6377dd2c3900","2","Floral","10.0","a680d7_7f36f16b840f4826b3cd68bccedf9137~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_95134977-2bb7-5e0e-eb73-a6377dd2c3901","2","Floral","10.0","a680d7_7f36f16b840f4826b3cd68bccedf9137~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_95134977-2bb7-5e0e-eb73-a6377dd2c3902","2","Floral","10.0","a680d7_7f36f16b840f4826b3cd68bccedf9137~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_945889d6-4f60-17cc-25ff-36e8197f0b130","2","Birds and Flowers","10.0","a680d7_744b65f898e5406f9f2ce2e23345ba90~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_945889d6-4f60-17cc-25ff-36e8197f0b131","2","Birds and Flowers","10.0","a680d7_744b65f898e5406f9f2ce2e23345ba90~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_945889d6-4f60-17cc-25ff-36e8197f0b132","2","Birds and Flowers","10.0","a680d7_744b65f898e5406f9f2ce2e23345ba90~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Backstitch custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_3afe5072-9d8d-1c0a-c1f8-2822fc73cfcc0","2","Stitch 626 Pleated","12.0","a680d7_b4db2b73b2b34bd583274b9c59b0d0d8~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Backstitch custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_3afe5072-9d8d-1c0a-c1f8-2822fc73cfcc1","2","Stitch 626 Pleated","12.0","a680d7_b4db2b73b2b34bd583274b9c59b0d0d8~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Backstitch custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_3afe5072-9d8d-1c0a-c1f8-2822fc73cfcc2","2","Stitch 626 Pleated","12.0","a680d7_b4db2b73b2b34bd583274b9c59b0d0d8~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Miss Mac custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_1aad4d1a-1402-0657-3c4a-34f00d70454b0","2","Figment Pleated Mask","10.0","a680d7_dc684d3fd86e4954a24b613e1bda2f2d~mv2.jpeg;a680d7_e52bdee8b621421bbe470dccb2cf38b5~mv2.jpeg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Miss Mac custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_1aad4d1a-1402-0657-3c4a-34f00d70454b1","2","Figment Pleated Mask","10.0","a680d7_dc684d3fd86e4954a24b613e1bda2f2d~mv2.jpeg;a680d7_e52bdee8b621421bbe470dccb2cf38b5~mv2.jpeg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Miss Mac custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_1aad4d1a-1402-0657-3c4a-34f00d70454b2","2","Figment Pleated Mask","10.0","a680d7_dc684d3fd86e4954a24b613e1bda2f2d~mv2.jpeg;a680d7_e52bdee8b621421bbe470dccb2cf38b5~mv2.jpeg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Backstitch custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_1aa87e71-0949-586f-9f4d-a1b663d0f86a0","2","Pleated Mask ""JellyWorlds","10.0","a680d7_68afef472b8640e0a85953b637f53b91~mv2.jpeg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Backstitch custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_1aa87e71-0949-586f-9f4d-a1b663d0f86a1","2","Pleated Mask ""JellyWorlds","10.0","a680d7_68afef472b8640e0a85953b637f53b91~mv2.jpeg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Adult Sized Pleated Mask.  There is a plastic piece installed to secure around the nose.  This is made from Backstitch custom fabric and lined with Kona cotton woven fabric.    Kids sizes available...Please email us. This is a Ready to Sell item. Custom orders available...Fabric placement may vary. ","PERCENT","0.0","Product","product_1aa87e71-0949-586f-9f4d-a1b663d0f86a2","2","Pleated Mask ""JellyWorlds","10.0","a680d7_68afef472b8640e0a85953b637f53b91~mv2.jpeg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.3"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_a8d11b85-f4d7-e34e-9c16-6d1e5dd0c0e60","2","Super Mario Cart","10.0","a680d7_ba42febbe39944339d04c8f354881098~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","Jr Zippy Clutch;Women's Zippy Clutch;Begonia Bag","Small;Large","Adult;Child;Small Child","One Size","Small;Large","Sizes","Bags","Key Fob","Pleated Mask","Scrub Cap","Book Holder","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_a8d11b85-f4d7-e34e-9c16-6d1e5dd0c0e61","2","Super Mario Cart","10.0","a680d7_ba42febbe39944339d04c8f354881098~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","Jr Zippy Clutch;Women's Zippy Clutch;Begonia Bag","Small;Large","Adult;Child;Small Child","One Size","Small;Large","Sizes","Bags","Key Fob","Pleated Mask","Scrub Cap","Book Holder","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_a8d11b85-f4d7-e34e-9c16-6d1e5dd0c0e62","2","Super Mario Cart","10.0","a680d7_ba42febbe39944339d04c8f354881098~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","Jr Zippy Clutch;Women's Zippy Clutch;Begonia Bag","Small;Large","Adult;Child;Small Child","One Size","Small;Large","Sizes","Bags","Key Fob","Pleated Mask","Scrub Cap","Book Holder","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","DROP_DOWN","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_5449909f-cda9-7a1a-b605-89cf240af7c30","2","Baby Yoda ""Grogu","10.0","a680d7_06599a8da4244785ae8a71bd0e640976~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_5449909f-cda9-7a1a-b605-89cf240af7c31","2","Baby Yoda ""Grogu","10.0","a680d7_06599a8da4244785ae8a71bd0e640976~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_5449909f-cda9-7a1a-b605-89cf240af7c32","2","Baby Yoda ""Grogu","10.0","a680d7_06599a8da4244785ae8a71bd0e640976~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_9aa16e1d-040d-1ec4-372e-46439955f9130","2","Disney Princess","10.0","a680d7_e5bdd14f43d64b98b4aa14e31b0c61dd~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_9aa16e1d-040d-1ec4-372e-46439955f9131","2","Disney Princess","10.0","a680d7_e5bdd14f43d64b98b4aa14e31b0c61dd~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_9aa16e1d-040d-1ec4-372e-46439955f9132","2","Disney Princess","10.0","a680d7_e5bdd14f43d64b98b4aa14e31b0c61dd~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_58f49e43-2638-561a-fef3-98c82c7194b40","0","Rapunzel","10.0","a680d7_8ebdab1ab2584e969a1a05afea447670~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_58f49e43-2638-561a-fef3-98c82c7194b41","0","Rapunzel","10.0","a680d7_8ebdab1ab2584e969a1a05afea447670~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_58f49e43-2638-561a-fef3-98c82c7194b42","0","Rapunzel","10.0","a680d7_8ebdab1ab2584e969a1a05afea447670~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Please indicate whether you would like a traditional or pleated mask.","PERCENT","0.0","Product","product_eb0f2fcd-8de5-2607-8526-5fdc890bfe0e0","2","Mulan","10.0","a680d7_22b18f50938444619eef7d5c49b92211~mv2.jpg;a680d7_aa4aec89435f420fbde365e5aa981baf~mv2.jpeg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
