"handleId","fieldType","name","description","productImageUrl","collections","sku","ribbon","price","surcharge","visible","discountMode","discountValue","inventory","weight","productOptionName1","productOptionType1","productOptionDescription1","productOptionName2","productOptionType2","productOptionDescription2","productOptionName3","productOptionType3","productOptionDescription3","productOptionName4","productOptionType4","productOptionDescription4","productOptionName5","productOptionType5","productOptionDescription5","productOptionName6","productOptionType6","productOptionDescription6","additionalInfoTitle1","additionalInfoDescription1","additionalInfoTitle2","additionalInfoDescription2","additionalInfoTitle3","additionalInfoDescription3","additionalInfoTitle4","additionalInfoDescription4","additionalInfoTitle5","additionalInfoDescription5","additionalInfoTitle6","additionalInfoDescription6","customTextField1","customTextCharLimit1","customTextMandatory1","customTextField2","customTextCharLimit2","customTextMandatory2"
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d2","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d3","Product","Pinnochio Key Lanyard","","a680d7_fab7c085ad794e808e1920174e364d58~mv2.jpg","Key Lanyard","","","8.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d3","Variant","","","","","","","","4.0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d3","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d4","Product","Pinnochio Long Hair Scrub Cap","","a680d7_fab7c085ad794e808e1920174e364d58~mv2.jpg","Long Hair Scrub Cap","","","10.0","","true","PERCENT","0.0","InStock","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d5","Product","Pinnochio Pleated Masks","","a680d7_fab7c085ad794e808e1920174e364d58~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d5","Variant","","","","","","","","0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d5","Variant","","","","","","","","0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d5","Variant","","","","","","","","0","true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d5","Variant","","","","","","","",0,"true","","","InStock","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d6","Product","Pinnochio Scrub Caps","","a680d7_fab7c085ad794e808e1920174e364d58~mv2.jpg","Scrub Caps","","","10.0","","true","PERCENT","0.0","InStock","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d7","Product","Pinnochio Tear Drop Coin Purse","","a680d7_fab7c085ad794e808e1920174e364d58~mv2.jpg","Tear Drop Coin Purse","","","10.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d7","Variant","","","","","","","","4.0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d7","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d8","Product","Pinnochio Zippy Clutch","","a680d7_fab7c085ad794e808e1920174e364d58~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d8","Variant","","","","","","","","10.0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d8","Variant","","","","","","","","5.0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1013e6fa-4d0a-9a38-d432-d270f703a02d8","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff812","Product","Cinderella Book/iPad Sleeve","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Book/iPad Sleeve","","","30.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Extra Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff812","Variant","","","","","","","","10.0","true","","","InStock","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff812","Variant","","","","","","","","5.0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff812","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8120","Product","Cinderella Bouffant Scrub Cap","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Bouffant Scrub Cap","","","10.0","","true","PERCENT","0.0","InStock","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8121","Product","Cinderella Domino Fitted Mask","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8121","Variant","","","","","","","","0","true","","","InStock","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8121","Variant","","","","","","","","0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8121","Variant","","","","","","","","0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8121","Variant","","","","","","","","0","true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8121","Variant","","","","","","","",0,"true","","","InStock","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8122","Product","Cinderella Harlequin Clutch","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Harlequin Clutch","","","30.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8122","Variant","","","","","","","","10.0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8122","Variant","","","","","","","","5.0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8122","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8123","Product","Cinderella Key Lanyard","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Key Lanyard","","","8.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8123","Variant","","","","","","","","4.0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8123","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8124","Product","Cinderella Long Hair Scrub Cap","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Long Hair Scrub Cap","","","10.0","","true","PERCENT","0.0","InStock","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8125","Product","Cinderella Pleated Masks","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8125","Variant","","","","","","","","0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8125","Variant","","","","","","","","0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8125","Variant","","","","","","","","0","true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8125","Variant","","","","","","","",0,"true","","","InStock","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8126","Product","Cinderella Scrub Caps","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Scrub Caps","","","10.0","","true","PERCENT","0.0","InStock","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8127","Product","Cinderella Tear Drop Coin Purse","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Tear Drop Coin Purse","","","10.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8127","Variant","","","","","","","","4.0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8127","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8128","Product","Cinderella Zippy Clutch","","a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8128","Variant","","","","","","","","10.0","true","","","InStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8128","Variant","","","","","","","","5.0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_87caa1d5-8d15-b643-7cff-2f0b968ff8128","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1c2d8d50-1528-3431-590f-d365c04f26cb","Product","Def Leppard Book/iPad Sleeve","","a680d7_1ede5346aba74dc9a663a67f03beb1e1~mv2.jpg","Book/iPad Sleeve","","","30.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Extra Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1c2d8d50-1528-3431-590f-d365c04f26cb","Variant","","","","","","","","10.0","true","","","InStock","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1c2d8d50-1528-3431-590f-d365c04f26cb","Variant","","","","","","","","5.0","true","","","InStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1c2d8d50-1528-3431-590f-d365c04f26cb","Variant","","","","","","","",0,"true","","","InStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1c2d8d50-1528-3431-590f-d365c04f26cb0","Product","Def Leppard Bouffant Scrub Cap","","a680d7_1ede5346aba74dc9a663a67f03beb1e1~mv2.jpg","Bouffant Scrub Cap","","","12.0","","true","PERCENT","0.0","InStock","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1c2d8d50-1528-3431-590f-d365c04f26cb1","Product","Def Leppard Domino Fitted Mask","","a680d7_1ede5346aba74dc9a663a67f03beb1e1~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","InStock","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1c2d8d50-1528-3431-590f-d365c04f26cb1","Variant","","","","","","","","0","true","","","InStock","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
