handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_1b0092cd-40a7-957e-589b-c8308d9d2e1b,Product,Swirl Tie Die,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_a2f0060dd69c4c7da61a9f4b377c9fbc~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,,,
product_d5e9278c-3055-5143-9de5-5101b9178207,Product,Colorful Owl,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_6c5b9b2a9017445da091fe3e495ec076~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,,,
product_af6199f0-2aac-b55f-0083-2623bbb15017,Product,"Maroon, Blue and White Floral","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_9097fa35dc9f4391bbf161418569f545~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,,,
product_40f764bc-7237-336a-4317-bb12aa5c1726,Product,Black with White Dots,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_c1268e3c15bb4039be3adbdce1752edf~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,,,
product_83a4ae29-11bd-4980-1233-777d3f23aef1,Product,White Mickey Mouse,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_69e8687a13f8451a96aa4b5265dfb540~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_7133dd64-2a30-652e-6606-de3e4ff0f52b,Product,Red Mickey Mouse,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_3842f6e2025b4156ae97b9c43cc4e681~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_518f4629-214f-7b0d-5032-c0407f8e8ca8,Product,New England Patriots Large Elvis Blue,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_0fa60fda5d9446b38525ea75dfe4f4d9~mv2.jpg;a680d7_9e1c8a980cb54ac9b933b67785fd23d6~mv2.jpg;a680d7_d9cad68f695947dc9dcfef96ca3e6271~mv2.jpg;a680d7_2370eae481574ddaa988969f111d2cc1~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_59367b3f-0184-3823-45c1-e76642d0f1ab,Product,Disney Classic Movies,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_709d6eaf39b0493ebde47c637983421b~mv2.jpg;a680d7_77b4ae0e41334126a014948b4241695b~mv2.jpg;a680d7_7f742f703e684c1db6dde842ccfde2ba~mv2.jpg;a680d7_908f638303cd497b92f97d560f6957f3~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_625b8073-9bd7-4ce4-d806-086649a65763,Product,Solid colors available upon request 😷,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_3f7670b4340a49cc9d3a88423ce93657~mv2.png,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_a09e6851-2e94-00fa-999e-d0e2bc37f445,Product,Special Occasion Mask - Specialty Fabrics,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_108f5a9d92ee4d1088a9270f346b89d8~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,14.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_80327265-dc44-d44a-8b7e-0d648ca22008,Product,PM25 mask with pocket and 1 filter,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_5f74172654dc48929b24be67eb34f2b0~mv2.jpg;a680d7_d6c2ffbac67142c89d3b797b79576195~mv2.jpg;a680d7_ff74ae275a35458692b7031deff445e4~mv2.jpg;a680d7_b775499477c143c38892bf01a8f21ade~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,10.0,,false,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_906c7c63-eb4a-9754-0856-5545bd90afd1,Product,Pink Asian Fans,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_2dda90ae637c44d3ae0b0dd79a009512~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_483dcb3d-0a01-587d-7fa2-4f15051e80cc,Product,Aluminum Nose Pieces,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_86ea42b1b4d64853923b361c7a207bac~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,1.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_75c4511a-b48c-7908-9203-07e14cb57ee3,Product,Boston Red Sox Blue,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_9c8b57ac912b479892d71a39a998c370~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,12.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
product_12599fec-da7e-7a75-b1f4-c54d4b356bb2,Product,Cinderella,"Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.",a680d7_5db2c5561a5b4bd79285d3831dbb1432~mv2.jpg,Domino Fitted Mask;Pleated Masks;Scrub Caps;Zippy Clutch,,,8.0,,true,PERCENT,0.0,2,0.0,Sizes,DROP_DOWN,Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen,,,,,,,,,,,,,,,,Description,<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.<br> <br> NOTE: Wearing a face mask is not a guarantee against infection.<br> <br> Item is handmade by me. Thank you for looking.<br> <br> Machine wash and lay flat to dry.&nbsp;</p>,Sizing,"<p>All Masks are available upon request in several sizes:</p> 
<p>Small Child ages 3-6</p> 
<p>Childrens ages 7-12</p> 
<p>Womens/Teenager</p> 
<p>Mens</p> 
<p>Please message me with special sizing requests for your order.</p> 
<p>www.dominotrendz.com</p> 
<p>Fitted masks 100%cotton, made in the USA</p> 
<p>This is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask.</p> 
<p>NOTE: Wearing a face mask is not a guarantee against infection.</p> 
<p>Item is handmade by me. Thank you for looking.</p> 
<p>Machine wash and lay flat to dry.</p> 
<p>&nbsp;</p> 
<p>&nbsp;</p>",Sizing,"<p>Please provide sizing choice in NOTE with purchase,&nbsp;we are currently making changes to accomodate sizing selection at purchase for your ease.</p>",Made to order,"<p>All masks are made to order, please allow 3-5 business days before shipment of order.</p> 
<p>With the current Covid Pandemic we are all feeling the consequences of late deliveries, please know we are working to get all our orders out on a timely basis. To ensure prompt delivery!</p>",,,,,,,,,,
